,book_id,title,image_url,url,num_pages,ratings_count,description,genre,name,book_id_mapping
23,9520360,The Son of Neptune The Heroes of Olympus 2,https://images.gr-assets.com/books/1464201114m/9520360.jpg,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,521,307188,"Seven half-bloods shall answer the call,
To storm or fire the world must fall.
An oath to keep with a final breath,
And foes bear arms to the Doors of Death.
Percy is confused.When he awoke from his long sleep, he didn't know much more than his name. His brain fuzz is lingering, even after the wolf Lupa told him he is a demigod and trained him to fight with the pen/sword in his pocket. Somehow Percy manages to make it to a camp for half-bloods, despite the fact that he has to keep killing monsters along the way. But the camp doesn't ring any bells with him. The only thing he can recall from his past is another name: Annabeth.
Hazel is supposed to be dead.When she lived before, she didn't do a very good job of it. Sure, she was an obedient daughter, even when her mother was possessed by greed. But that was the problem -- when the Voice took over her mother and commanded Hazel to use her ""gift"" for an evil purpose, Hazel couldn't say no. Now because of her mistake, the future of the world is at risk. Hazel wished she could ride away from it all on the stallion that appears in her dreams.
Frank is a klutz.His grandmother says he is descended from heroes and can be anything he wants to be, but he doesn't see it. He doesn't even know who his father is. He keeps hoping Apollo will claim him, because the only thing he is good at is archery -- although not good enough to win camp war games. His bulky physique makes him feel like an ox, especially infront of Hazel, his closest friend at camp. He trusts her completely -- enough to share the secret he holds close to his heart.
Beginning at the ""other"" camp for half-bloods and extending as far as the land beyond the gods, this breathtaking second installment of the Heroes of Olympus series introduces new demigods, revives fearsome monsters, and features other remarkable creatures, all destined to play a part in the Prophesy of Seven.","['young-adult', 'fiction', 'children', 'fantasy, paranormal', 'romance']",Rick Riordan,626
24,6936382,Anna and the French Kiss Anna and the French Kiss 1,https://images.gr-assets.com/books/1358271931m/6936382.jpg,https://www.goodreads.com/book/show/6936382-anna-and-the-french-kiss,372,267364,"Anna is looking forward to her senior year in Atlanta, where she has a great job, a loyal best friend, and a crush on the verge of becoming more. Which is why she is less than thrilled about being shipped off to boarding school in Paris--until she meets Etienne St. Clair. Smart, charming, beautiful, Etienne has it all...including a serious girlfriend.
But in the City of Light, wishes have a way of coming true. Will a year of romantic near-misses end with their long-awaited French kiss?","['young-adult', 'romance', 'fiction']",Stephanie Perkins,207
25,7937462,The Short Second Life of Bree Tanner Twilight 35,https://images.gr-assets.com/books/1274335680m/7937462.jpg,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner,178,147305,"Bree Tanner can barely remember life before she had uncannily powerful senses, superhuman reflexes, and unstoppable physical strength. Life before she had a relentless thirst for blood...life before she became a vampire.
All Bree knows is that living with her fellow newborns has few certainties and even fewer rules: watch your back, don't draw attention to yourself, and above all, make it home by sunrise or die. What she doesn't know: her time as an immortal is quickly running out.
Then Bree finds an unexpected friend in Diego, a newborn just as curious as Bree about their mysterious creator, whom they only know as her. As they come to realize that the newborns are pawns in a game larger than anything they could have imagined, Bree and Diego must choose sides and decide whom to trust. But when everything you know about vampires is based on a lie, how do you find the truth?","['young-adult', 'fantasy, paranormal', 'fiction', 'romance']",Stephenie Meyer,19
26,4502877,Midnight Sun Twilight 15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/4502877-midnight-sun,264,138855,"Midnight Sunis the much anticipated retelling of Twilightfrom Edward Cullen's perspective. An unedited partial draft was illegally leaked onto the internet in 2008; consequently, author Stephenie Meyer put the project on indefinite hold.
Shortly afterward, she posted a letter to her fans on her website including a link to the entire partial draft of the book so that those who wanted to read it could do so legally and with her consent; see URL for more information.
Note:Do not add a cover. Do not add translations. Do not add any other editions.","['young-adult', 'fantasy, paranormal', 'romance', 'fiction']",Stephenie Meyer,760
27,16070903,Fallen Too Far Rosemary Beach 1 Too Far 1,https://images.gr-assets.com/books/1349565157m/16070903.jpg,https://www.goodreads.com/book/show/16070903-fallen-too-far,300,140420,"To want what you're not supposed to have...
She is only nineteen.
She is his new stepfather's daughter.
She is still naive and innocent due to spending the last three years taking care of her sick mother.
But for twenty-four year old Rush Finlay, she is the only thing that has ever been off limits. His famous father's guilt money, his mother's desperation to win his love, and his charm are the three reasons he has never been told no.
Blaire Wynn left her small farmhouse in Alabama, after her mother passed away, to move in with her father and his new wife in their sprawling beach house along the Florida gulf coast. She isn't prepared for the lifestyle change and she knows she'll never fit into this world. Then there is her sexy stepbrother who her father leaves her with for the summer while he runs off to Paris with his wife. Rush is as spoiled as he is gorgeous. He is also getting under her skin. She knows he is anything but good for her and that he'll never be faithful to anyone. He is jaded and has secrets Blaire knows she may never uncover but even knowing all of that...
Blaire just may have fallen too far.","['romance', 'young-adult', 'fiction']",Abbi Glines,282
28,391729,The TellTale Heart and Other Writings,https://images.gr-assets.com/books/1327936583m/391729.jpg,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings,448,196577,"Edgar Allan Poe remains the unsurpassed master of works of mystery and madness in this outstanding collection of Poe's prose and poetry are sixteen of his finest tales, including ""The Tell-Tale Heart"", ""The Murders in the Rue Morgue"", ""The Fall of the House of Usher,"" ""The Pit and the Pendulum,"" ""William Wilson,"" ""The Black Cat,"" ""The Cask of Amontillado,"" and ""Eleonora"". Here too is a major selection of what Poe characterized as the passion of his life, his poems - ""The Raven,"" ""Annabel Lee,"" Ulalume,"" ""Lenore,"" ""The Bells,"" and more, plus his glorious prose poem ""Silence - A Fable"" and only full-length novel, The Narrative of Arthur Gordon Pym.","['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'poetry', 'young-adult', 'history, historical fiction, biography']",Edgar Allan Poe,616
29,13642,A Wizard of Earthsea Earthsea Cycle 1,https://images.gr-assets.com/books/1353424536m/13642.jpg,https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea,183,157732,"Ged, the greatest sorcerer in all Earthsea, was called Sparrowhawk in his reckless youth.
Hungry for power and knowledge, Sparrowhawk tampered with long-held secrets and loosed a terrible shadow upon the world. This is the tale of his testing, how he mastered the mighty words of power, tamed an ancient dragon, and crossed death's threshold to restore the balance.","['fiction', 'young-adult', 'fantasy, paranormal', 'children']",Ursula K. Le Guin,706
30,5139,The Devil Wears Prada The Devil Wears Prada 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,432,675927,"A delightfully dishy novel about the all-time most impossible boss in the history of impossible bosses.
Andrea Sachs, a small-town girl fresh out of college, lands the job ""a million girls would die for."" Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of ""Runway ""magazine, Andrea finds herself in an office that shouts ""Prada! Armani! Versace!"" at every turn, a world populated by impossibly thin, heart-wrenchingly stylish women and beautiful men clad in fine-ribbed turtlenecks and tight leather pants that show off their lifelong dedication to the gym. With breathtaking ease, Miranda can turn each and every one of these hip sophisticates into a scared, whimpering child.
THE DEVIL WEARS PRADA gives a rich and hilarious new meaning to complaints about ""The Boss from Hell."" Narrated in Andrea's smart, refreshingly disarming voice, it traces a deep, dark, devilish view of life at the top only hinted at in gossip columns and over Cosmopolitans at the trendiest cocktail parties. From sending the latest, not-yet-in-stores Harry Potter to Miranda's children in Paris by private jet, to locating an unnamed antique store where Miranda had at some point admired a vintage dresser, to serving lattes to Miranda at precisely the piping hot temperature she prefers, Andrea is sorely tested each and every day--and often late into the night with orders barked over the phone. She puts up with it all by keeping her eyes on the prize: a recommendation from Miranda that will get Andrea a top job at any magazine of her choosing. As things escalate from the merely unacceptable to the downright outrageous, however, Andrea begins to realize that the job a million girls would die for may just kill her. And even if she survives, she has to decide whether or not the job is worth the price of her soul.","['fiction', 'romance', 'young-adult']",Lauren Weisberger,228
31,1202,Freakonomics A Rogue Economist Explores the Hidden Side of Everything Freakonomics 1,https://images.gr-assets.com/books/1327909092m/1202.jpg,https://www.goodreads.com/book/show/1202.Freakonomics,320,529274,"Which is more dangerous, a gun or a swimming pool? What do schoolteachers and sumo wrestlers have in common? Why do drug dealers still live with their moms? How much do parents really matter? What kind of impact did Roe v. Wade have on violent crime? Freakonomics will literally redefine the way we view the modern world.
These may not sound like typical questions for an economist to ask. But Steven D. Levitt is not a typical economist. He is a much heralded scholar who studies the stuff and riddles of everyday life -- from cheating and crime to sports and child rearing -- and whose conclusions regularly turn the conventional wisdom on its head. He usually begins with a mountain of data and a simple, unasked question. Some of these questions concern life-and-death issues; others have an admittedly freakish quality. Thus the new field of study contained in this book: freakonomics.
Through forceful storytelling and wry insight, Levitt and co-author Stephen J. Dubner show that economics is, at root, the study of incentives -- how people get what they want, or need, especially when other people want or need the same thing. In Freakonomics, they set out to explore the hidden side of ... well, everything. The inner workings of a crack gang. The truth about real-estate agents. The myths of campaign finance. The telltale marks of a cheating schoolteacher. The secrets of the Ku Klux Klan.
What unites all these stories is a belief that the modern world, despite a surfeit of obfuscation, complication, and downright deceit, is not impenetrable, is not unknowable, and -- if the right questions are asked -- is even more intriguing than we think. All it takes is a new way of looking. Steven Levitt, through devilishly clever and clear-eyed thinking, shows how to see through all the clutter.
Freakonomics establishes this unconventional premise: If morality represents how we would like the world to work, then economics represents how it actually does work. It is true that readers of this book will be armed with enough riddles and stories to last a thousand cocktail parties. But Freakonomics can provide more than that. It will literally redefine the way we view the modern world.","['non-fiction', 'history, historical fiction, biography', 'fiction']",Stephen J. Dubner,306
32,11500217,Angelfall Penryn the End of Days 1,https://images.gr-assets.com/books/1423238576m/11500217.jpg,https://www.goodreads.com/book/show/11500217-angelfall,326,74116,"It's been six weeks since angels of the apocalypse descended to demolish the modern world. Street gangs rule the day while fear and superstition rule the night. When warrior angels fly away with a helpless little girl, her seventeen-year-old sister Penryn will do anything to get her back.
Anything, including making a deal with an enemy angel.
Raffe is a warrior who lies broken and wingless on the street. After eons of fighting his own battles, he finds himself being rescued from a desperate situation by a half-starved teenage girl.
Traveling through a dark and twisted Northern California, they have only each other to rely on for survival. Together, they journey toward the angels' stronghold in San Francisco where she'll risk everything to rescue her sister and he'll put himself at the mercy of his greatest enemies for the chance to be made whole again.","['fantasy, paranormal', 'young-adult', 'romance', 'fiction']",Susan Ee,759
33,227443,Bridget Joness Diary Bridget Jones 1,https://images.gr-assets.com/books/1292060045m/227443.jpg,https://www.goodreads.com/book/show/227443.Bridget_Jones_s_Diary,288,748926,"Meet Bridget Jones--a 30-something Singleton who is certain she would have all the answers if she could:
a. lose 7 pounds
b. stop smoking
c. develop Inner Poise
""123 lbs. (how is it possible to put on 4 pounds in the middle of the night? Could flesh have somehow solidified becoming denser and heavier? Repulsive, horrifying notion), alcohol units 4 (excellent), cigarettes 21 (poor but will give up totally tomorrow), number of correct lottery numbers 2 (better, but nevertheless useless)...""
Bridget Jones' Diaryis the devastatingly self-aware, laugh-out-loud daily chronicle of Bridget's permanent, doomed quest for self-improvement -- a year in which she resolves to: reduce the circumference of each thigh by 1.5 inches, visit the gym three times a week not just to buy a sandwich, form a functional relationship with a responsible adult, and learn to program the VCR.
Over the course of the year, Bridget loses a total of 72 pounds but gains a total of 74. She remains, however, optimistic. Through it all, Bridget will have you helpless with laughter, and -- like millions of readers the world round -- you'll find yourself shouting, ""Bridget Jones is me!""","['fiction', 'romance']",Helen Fielding,240
34,76620,Watership Down Watership Down 1,https://images.gr-assets.com/books/1405136931m/76620.jpg,https://www.goodreads.com/book/show/76620.Watership_Down,478,297140,"Set in England's Downs, a once idyllic rural landscape, this stirring tale of adventure, courage and survival follows a band of very special creatures on their flight from the intrusion of man and the certain destruction of their home. Led by a stouthearted pair of friends, they journey forth from their native Sandleford Warren through the harrowing trials posed by predators and adversaries, to a mysterious promised land and a more perfect society.","['fiction', 'fantasy, paranormal', 'young-adult', 'children']",Richard Adams,576
35,5358,The Firm Penguin Readers Level 5,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://www.goodreads.com/book/show/5358.The_Firm,75,494812,"Mitch McDeere is young, intelligent and ambitious. When he gets a job with the law firm of Bendini, Lambert, & Locke it seems to be the path to money and power. But soon Mitch finds that the firm is listening to all his phone calls, and the FBI wants to speak to him. Money and power has a price, and it could be Mitch's life.","['mystery, thriller, crime', 'fiction']",John Grisham,279
36,12067,Good Omens The Nice and Accurate Prophecies of Agnes Nutter Witch,https://images.gr-assets.com/books/1392528568m/12067.jpg,https://www.goodreads.com/book/show/12067.Good_Omens,412,307430,"An alternative cover for this ISBN can be found 
According to The Nice and Accurate Prophecies of Agnes Nutter, Witch(the world's only completelyaccurate book of prophecies, written in 1655, before she exploded), the world will end on a Saturday. Next Saturday, in fact. Just before dinner.
So the armies of Good and Evil are amassing, Atlantis is rising, frogs are falling, tempers are flaring. Everything appears to be going according to Divine Plan. Except a somewhat fussy angel and a fast-living demon--both of whom have lived amongst Earth's mortals since The Beginning and have grown rather fond of the lifestyle--are not actually looking forward to the coming Rapture.
And someone seems to have misplaced the Antichrist . . .","['fantasy, paranormal', 'fiction', 'young-adult']",Neil Gaiman,396
37,30119,Where the Sidewalk Ends,https://images.gr-assets.com/books/1168052448m/30119.jpg,https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,176,1029527,"Where the Sidewalk Ends turns forty! Celebrate with this anniversary edition that features an eye-catching commemorative red sticker. This classic poetry collection, which is both outrageously funny and profound, has been the most beloved of Shel Silverstein's poetry books for generations.
Where the sidewalk ends, Shel Silverstein's world begins. There you'll meet a boy who turns into a TV set and a girl who eats a whale. The Unicorn and the Bloath live there, and so does Sarah Cynthia Sylvia Stout who will not take the garbage out. It is a place where you wash your shadow and plant diamond gardens, a place where shoes fly, sisters are auctioned off, and crocodiles go to the dentist.
Shel Silverstein's masterful collection of poems and drawings is one of Parent & Child magazine's 100 Greatest Books for Kids. School Library Journal said, ""Silverstein has an excellent sense of rhythm and rhyme and a good ear for alliteration and assonance that make these poems a pleasure to read aloud.""
Shel Silverstein's incomparable career as a children's book author and illustrator began with Lafcadio, the Lion Who Shot Back. In 1964, Shel's creativity continued to flourish as four more books were published in the same year--Don't Bump the Glump!, A Giraffe and a Half, Who Wants a Cheap Rhinoceros?, and the beloved classic The Giving Tree. Later he continued to build his remarkable body of work with Where the Sidewalk Ends, A Light in the Attic, Falling Up, Every Thing On It, The Missing Piece, The Missing Piece Meets the Big O, and Runny Babbit.","['poetry', 'children', 'fiction', 'young-adult', 'fantasy, paranormal', 'non-fiction']",Shel Silverstein,211
38,4948,The Very Hungry Caterpillar,https://images.gr-assets.com/books/1510184094m/4948.jpg,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar,26,304842,Eric Carle's The Very Hungry Caterpillaris a perennial favorite with children and adults alike. Its imaginative illustration and clever cut-out detail charts the progress of a very hungry caterpillar as he eats his way through the week.,"['children', 'fiction', 'fantasy, paranormal', 'young-adult']",Eric Carle,798
39,22738563,We Should All Be Feminists,https://images.gr-assets.com/books/1430821222m/22738563.jpg,https://www.goodreads.com/book/show/22738563-we-should-all-be-feminists,52,51354,"What does ""feminism"" mean today? That is the question at the heart of We Should All Be Feminists, a personal, eloquently-argued essay--adapted from her much-viewed TEDx talk of the same name--by Chimamanda Ngozi Adichie, the award-winning author of Americanahand Half of a Yellow Sun.
With humor and levity, here Adichie offers readers a unique definition of feminism for the twenty-first century--one rooted in inclusion and awareness. She shines a light not only on blatant discrimination, but also the more insidious, institutional behaviors that marginalize women around the world, in order to help readers of all walks of life better understand the often masked realities of sexual politics. Throughout, she draws extensively on her own experiences--in the U.S., in her native Nigeria, and abroad--offering an artfully nuanced explanation of why the gender divide is harmful for women and men, alike.
Argued in the same observant, witty and clever prose that has made Adichie a bestselling novelist, here is one remarkable author's exploration of what it means to be a woman today--and an of-the-moment rallying cry for why we should all be feminists.",['non-fiction'],Chimamanda Ngozi Adichie,585
40,3431,The Five People You Meet in Heaven,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven,196,453494,"From the author of Tuesdays with Morrie, a novel that explores the unexpected connections of our lives, and the idea that heaven is more than a place; it's an answer.
From the author of the phenomenal #1 New York Times bestseller Tuesdays with Morrie, a novel that explores the unexpected connections of our lives, and the idea that heaven is more than a place; it's an answer.
Eddie is a wounded war veteran, an old man who has lived, in his mind, an uninspired life. His job is fixing rides at a seaside amusement park. On his 83rd birthday, a tragic accident kills him as he tries to save a little girl from a falling cart. He awakes in the afterlife, where he learns that heaven is not a destination. It's a place where your life is explained to you by five people, some of whom you knew, others who may have been strangers. One by one, from childhood to soldier to old age, Eddie's five people revisit their connections to him on earth, illuminating the mysteries of his ""meaningless"" life, and revealing the haunting secret behind the eternal question: ""Why was I here?""","['fiction', 'non-fiction', 'young-adult', 'romance']",Mitch Albom,523
41,386372,Mort Death 1 Discworld 4,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/386372.Mort,243,131684,"Terry Pratchett's profoundly irreverent novels are consistent number one bestseller in England, where they have catapulted him into the highest echelons of parody next to Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.
In this Discworld installment, Death comes to Mort with an offer he can't refuse -- especially since being, well, dead isn't compulsory. As Death's apprentice, he'll have free board and lodging, use of the company horse, and he won't need time off for family funerals. The position is everything Mort thought he'd ever wanted, until he discovers that this perfect job can be a killer on his love life.","['fantasy, paranormal', 'fiction', 'comics, graphic', 'young-adult']",Terry Pratchett,735
42,34497,The Color of Magic Discworld 1 Rincewind 1,https://images.gr-assets.com/books/1407111017m/34497.jpg,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,228,195805,"Terry Pratchett's profoundly irreverent, bestselling novels have garnered him a revered position in the halls of parody next to the likes of Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.
The Color of Magicis Terry Pratchett's maiden voyage through the now-legendary land of Discworld. This is where it all begins -- with the tourist Twoflower and his wizard guide, Rincewind.
On a world supported on the back of a giant turtle (sex unknown), a gleeful, explosive, wickedly eccentric expedition sets out. There's an avaricious but inept wizard, a naive tourist whose luggage moves on hundreds of dear little legs, dragons who only exist if you believe in them, and of course THE EDGE of the planet...","['fantasy, paranormal', 'fiction', 'comics, graphic', 'young-adult']",Terry Pratchett,134
43,676924,Betrayed House of Night 2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/676924.Betrayed,310,206646,"Also see: Alternate Cover Editions for this ISBN [ACE] 

Zoey, High Priestess in training, has managed to settle in at the House of Night and come to terms with the vast powers the Vampyre Goddess Nyx has given her. Just as she finally feels she belongs, the unthinkable happens: human teenagers are being killed, and all evidence points to the House of Night. While danger stalks the humans from Zoey's old life, she begins to realize that the very powers that make her so unique might also threaten those she loves.","['romance', 'fiction', 'young-adult', 'fantasy, paranormal']",Kristin Cast,570
44,60510,Poison Study Study 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/60510.Poison_Study,409,98319,"Choose: A quick death...Or slow poison...
About to be executed for murder, Yelena is offered an extraordinary reprieve. She'll eat the best meals, have rooms in the palace--and risk assassination by anyone trying to kill the Commander of Ixia.
And so Yelena chooses to become a food taster. But the chief of security, leaving nothing to chance, deliberately feeds her Butterfly's Dust--and only by appearing for her daily antidote will she delay an agonizing death from the poison.
As Yelena tries to escape her new dilemma, disasters keep mounting. Rebels plot to seize Ixia and Yelena develops magical powers she can't control. Her life is threatened again and choices must be made. But this time the outcomes aren't so clear...","['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'mystery, thriller, crime', 'history, historical fiction, biography']",Maria V. Snyder,447
45,7046495,Lover Mine Black Dagger Brotherhood 8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/7046495-lover-mine,528,83866,"John Matthew has come a long way since he was found living among humans, his vampire nature unknown to himself and to those around him. After he was taken in by the Brotherhood, no one could guess what his true history was- or his true identity. Indeed, the fallen Brother Darius has returned, but with a different face and a very different destiny. As a vicious personal vendetta takes John into the heart of the war, he will need to call up on both who he is now and who he once was in order to face off against evil incarnate.
Xhex, a symphath assassin, has long steeled herself against the attraction between her and John Matthew. Having already lost one lover to madness, she will not allow the male of worth to fall prey to the darkness of her twisted life. When fate intervenes, however, the two discover that love, like destiny, is inevitable between soul mates.","['fantasy, paranormal', 'romance', 'fiction']",J.R. Ward,389
46,45978,Eldest The Inheritance Cycle 2,https://images.gr-assets.com/books/1387119654m/45978.jpg,https://www.goodreads.com/book/show/45978.Eldest,704,253839,"Darkness falls...despair abounds...evil reigns...Eragon and his dragon, Saphira, have just saved the rebel state from destruction by the mighty forces of King Galbatorix, cruel ruler of the Empire. Now Eragon must travel to Ellesmera, land of the elves, for further training in the skills of the Dragon Rider. Ages 12+.
Darkness falls...despair abounds...evil reigns...
Eragon and his dragon, Saphira, have just saved the rebel state from destruction by the mighty forces of King Galbatorix, cruel ruler of the Empire. Now Eragon must travel to Ellesmera, land of the elves, for further training in the skills of the Dragon Rider: magic and swordsmanship. Soon he is on the journey of a lifetime, his eyes open to awe-inspring new places and people, his days filled with fresh adventure. But chaos and betrayal plague him at every turn, and nothing is what it seems. Before long, Eragon doesn't know whom he can trust.
Meanwhile, his cousin Roran must fight a new battle-one that might put Eragon in even graver danger.
Will the king's dark hand strangle all resistance? Eragon may not escape with even his life. . . .","['young-adult', 'fantasy, paranormal', 'fiction', 'children', 'romance']",Christopher Paolini,644
47,2248573,Brisingr The Inheritance Cycle 3,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.goodreads.com/book/show/2248573.Brisingr,748,215791,"Oaths sworn... loyalties tested... forces collide.
It's been only months since Eragon first uttered ""brisingr"", an ancient language term for fire. Since then, he's not only learned to create magic with words -- he's been challenged to his very core. Following the colossal battle against the Empires warriors on the Burning Plains, Eragon and his dragon, Saphira, have narrowly escaped with their lives. Still, there is more adventure at hand for the Rider and his dragon, as Eragon finds himself bound by a tangle of promises he may not be able to keep.
First is Eragon's oath to his cousin, Roran: to help rescue Roran's beloved from King Galbatorix's clutches. But Eragon owes his loyalty to others, too. The Varden are in desperate need of his talents and strength -- as are the elves and dwarves. When unrest claims the rebels and danger strikes from every corner, Eragon must make choices -- choices that will take him across the Empire and beyond, choices that may lead to unimagined sacrifice.
Eragon is the greatest hope to rid the land of tyranny. Can this once simple farm boy unite the rebel forces and defeat the king?","['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'romance']",Christopher Paolini,373
48,113436,Eragon The Inheritance Cycle 1,https://images.gr-assets.com/books/1366212852m/113436.jpg,https://www.goodreads.com/book/show/113436.Eragon,503,1128913,"Eragon and the fledgling dragon must navigate the dangerous terrain and dark enemies of an empire ruled by a king whose evil knows no bounds. Can Eragon take up the mantle of the legendary Dragon Riders?
When Eragon finds a polished blue stone in the forest, he thinks it is the lucky discovery of a poor farm boy; perhaps it will buy his family meat for the winter. But when the stone brings a dragon hatchling, Eragon realizes he has stumbled upon a legacy nearly as old as the Empire itself. Overnight his simple life is shattered, and he is thrust into a perilous new world of destiny, magic, and power. With only an ancient sword and the advice of an old storyteller for guidance, Eragon and the fledgling dragon must navigate the dangerous terrain and dark enemies of an Empire ruled by a king whose evil knows no bounds. Can Eragon take up the mantle of the legendary Dragon Riders? The fate of the Empire may rest in his hands. . . .","['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'romance']",Christopher Paolini,458
49,162085,Pretty Little Liars Pretty Little Liars 1,https://images.gr-assets.com/books/1377830522m/162085.jpg,https://www.goodreads.com/book/show/162085.Pretty_Little_Liars,286,158616,"Three years ago, Alison disappeared after a slumber party, not to be seen since. Her friends at the elite Pennsylvania school mourned her, but they also breathed secret sighs of relief. Each of them guarded a secret that only Alison had known. Now they have other dirty little secrets, secrets that could sink them in their gossip-hungry world. When each of them begins receiving anonymous emails and text messages, panic sets in. Are they being betrayed by some one in their circle? Worse yet: Is Alison back? A strong launch for a suspenseful series.","['young-adult', 'mystery, thriller, crime', 'fiction', 'romance']",Sara Shepard,790
50,11127,The Chronicles of Narnia Chronicles of Narnia 17,https://images.gr-assets.com/books/1449868701m/11127.jpg,https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,767,382518,"Journeys to the end of the world, fantastic creatures, and epic battles between good and evil--what more could any reader ask for in one book? The book that has it all is The Lion, the Witch and the Wardrobe, written in 1949 by Clive Staples Lewis. But Lewis did not stop there. Six more books followed, and together they became known as The Chronicles of Narnia.
For the past fifty years, The Chronicles of Narniahave transcended the fantasy genre to become part of the canon of classic literature. Each of the seven books is a masterpiece, drawing the reader into a land where magic meets reality, and the result is a fictional world whose scope has fascinated generations.
This edition presents all seven books--unabridged--in one impressive volume. The books are presented here in chronlogical order, each chapter graced with an illustration by the original artist, Pauline Baynes. Deceptively simple and direct, The Chronicles of Narniacontinue to captivate fans with adventures, characters, and truths that speak to readers of all ages, even fifty years after they were first published.","['fantasy, paranormal', 'fiction', 'young-adult', 'children']",Pauline Baynes,254
51,8683812,The Paris Wife,https://images.gr-assets.com/books/1320545874m/8683812.jpg,https://www.goodreads.com/book/show/8683812-the-paris-wife,314,195263,"A deeply evocative story of ambition and betrayal, The Paris Wife captures a remarkable period of time and a love affair between two unforgettable people: Ernest Hemingway and his wife Hadley.
Chicago, 1920: Hadley Richardson is a quiet twenty-eight-year-old who has all but given up on love and happiness--until she meets Ernest Hemingway and her life changes forever. Following a whirlwind courtship and wedding, the pair set sail for Paris, where they become the golden couple in a lively and volatile group--the fabled ""Lost Generation""--that includes Gertrude Stein, Ezra Pound, and F. Scott and Zelda Fitzgerald.
Though deeply in love, the Hemingways are ill prepared for the hard-drinking and fast-living life of Jazz Age Paris, which hardly values traditional notions of family and monogamy. Surrounded by beautiful women and competing egos, Ernest struggles to find the voice that will earn him a place in history, pouring all the richness and intensity of his life with Hadley and their circle of friends into the novel that will become The Sun Also Rises. Hadley, meanwhile, strives to hold on to her sense of self as the demands of life with Ernest grow costly and her roles as wife, friend, and muse become more challenging. Despite their extraordinary bond, they eventually find themselves facing the ultimate crisis of their marriage--a deception that will lead to the unraveling of everything they've fought so hard for.
A heartbreaking portrayal of love and torn loyalty, The Paris Wife is all the more poignant because we know that, in the end, Hemingway wrote that he would rather have died than fallen in love with anyone but Hadley.","['fiction', 'history, historical fiction, biography', 'romance', 'non-fiction']",Paula McLain,725
52,17851885,I Am Malala The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,https://images.gr-assets.com/books/1375414895m/17851885.jpg,https://www.goodreads.com/book/show/17851885-i-am-malala,327,228884,"I come from a country that was created at midnight. When I almost died it was just after midday.
When the Taliban took control of the Swat Valley in Pakistan, one girl spoke out. Malala Yousafzai refused to be silenced and fought for her right to an education.
On Tuesday, October 9, 2012, when she was fifteen, she almost paid the ultimate price. She was shot in the head at point-blank range while riding the bus home from school, and few expected her to survive.
Instead, Malala's miraculous recovery has taken her on an extraordinary journey from a remote valley in northern Pakistan to the halls of the United Nations in New York. At sixteen, she has become a global symbol of peaceful protest and the youngest-ever Nobel Peace Prize laureate.
I Am Malalais the remarkable tale of a family uprooted by global terrorism, of the fight for girls' education, of a father who, himself a school owner, championed and encouraged his daughter to write and attend school, and of brave parents who have a fierce love for their daughter in a society that prizes sons.","['non-fiction', 'history, historical fiction, biography', 'young-adult', 'comics, graphic']",Christina Lamb,89
